SMILES,IC50,Number_of_Atoms,Voronoi_Entropy,Shennon_Enthropy
CC(C(=O)NC(C1CCCCC1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(CO)NC(=O)C,98.0,34,0.9381390150046416,2.639286024889482
C1COC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)F,98.0,25,0.8033149761408755,2.8294514376855147
CC(C)C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2=CN=C[NH2+]2)C=O)NC(=O)C(C(C)O)NC(=O)C,98.0,38,0.9727696382494826,2.8841031421879193
C1=CC=C(C=C1)S(=O)(=O)C2=C(OC(=N2)C3=CC=C(C=C3)F)S(=O)(=O)CC4=CC=CC=C4F,397.0,32,1.3862943611198906,2.9339654995246094
CC(C)CC(CC(=O)NO)C(=O)NC(CC1=CC2=CC=CC=C2C=C1)C(=O)NC(C)C(=O)N,100.0,33,0.7595473914748635,2.564227511923563
C1CNC(=O)C1CC(C=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,100.0,32,1.2869339397166673,2.602081169409378
CC(C)C1C(=O)NCC(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC2=O)CC4=CNC5=CC=CC=C54)CC(=O)O)CC6=CC=CC=C6)CCC(=O)N)C(=O)NCC(=O)N)CSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(=O)O)CC7=CC=C(C=C7)O)CCC(=O)O)NC(=O)C(C)N)CC8=CC=CC=C8,100.0,138,1.615314500786838,2.8196446228979757
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC4=CN=CN4)CC(=O)N)CC(=O)O)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)CC(=O)N)C(=O)NCC(=O)N)CSCC(C(=O)N1)NC(=O)C(C)N)CC9=CC=CC=C9)CC(C)C)CC(=O)O)CC1=CC=CC=C1,100.0,149,1.639143546240794,2.853072056440715
CNC(=O)C(CC1=CN=CN1)NC(=O)CN(CCCC2=CC=CC=C2)CC(=O)O,100.0,29,0.6909233093138181,2.5887491984213447
CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,230.0,31,1.327362863420189,2.467993911097664
CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)F)C(=O)C4=CC=CO4,414.0,37,1.2023982217183018,2.684828916866562
CC1=CC=CC=C1COC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5CNC(=O)NC5=O)Cl,100.0,38,1.0300487562893623,2.8313039138212575
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl)(F)F,100.0,34,0.9950269901795212,2.9477925061057118
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,100.0,34,0.9950269901795212,2.988910230018599
C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)N)NC(=O)C=CC3=C(C=C(C=C3)Cl)Cl,100.0,34,1.1553465425096352,2.778994112371419
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CN=[N+]=[N-])NC(=O)C2=CC3=C(N2)C=CC=C3OC,101.0,36,1.4182550083602277,3.0612795180558137
C1CNC(=O)C1CC(C=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C=CC3=C(C=C(C=C3)Cl)F,200.0,34,1.2023982217183018,2.7364693180304447
COC1=CC=CC2=C1C=C(N2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4CCNC4=O)C(=O)CO,103.0,37,1.2713181546131112,2.720329968067917
COC1=CC=CC2=C1C=C(N2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4CCNC4=O)C(=O)CO,103.0,37,1.2713181546131112,2.720329968067917
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2(CC2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,104.0,40,1.4853727765407825,2.7338732458019437
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=C(C=C3OC)C(F)(F)F)C(F)(F)F,104.0,41,1.4171063261947876,2.893013394532726
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3Cl,104.0,32,1.4245322229637536,2.7937196103970217
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,105.0,34,1.4765909514552602,2.647599308328627
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,105.0,34,1.4765909514552602,2.647599308328627
C1C(C(=O)NC(=O)N1)C2=CN(C(=O)C(=C2)C3=CC(=CC(=C3)Cl)OCC4=C(N=CO4)C(F)(F)F)C5=CN=CC=C5,105.0,39,1.4162842607678656,3.0635225470958165
C1CCC(CC1)CCN(C2=CC(=CC(=C2)Cl)OC3CC(=O)N3)C(=O)NC4=CN=CC5=CC=CC=C54,105.0,35,1.183138762367998,2.828644366584105
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CNS(=O)(=O)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,107.0,38,1.4035444402084123,2.786099159108376
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCOC4=CC(=C(C=C34)Cl)F,107.0,27,1.2511559833636317,2.8689982207236095
C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)OC3=CC(=CN=C3)Cl,108.0,21,0.9251290835720822,2.7939802141913725
CC1=C(SSC1=S)C2=NC=CN=C2,210.0,13,1.0549201679861442,2.653107168362811
C1=CC=C2C(=C1)C(=O)N(S2)CC3=CC=CO3,110.0,16,0.5623351446188083,2.851018723094229
C1C(C(=O)NC(=O)N1)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCCC5=CC=CC=C5,110.0,38,1.4101962070084137,2.863349631190484
CC1=CC(=CC=C1)COC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5CNC(=O)NC5=O)Cl,110.0,38,1.0903999623521916,2.849942032243611
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CNN=C5,110.0,30,1.291209434290213,2.862943585225163
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)C(F)Cl)(F)F,110.0,37,1.2965773938269776,3.00183570942576
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl)(F)F,110.0,34,0.9950269901795212,2.9477925061057118
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC(=C3)Cl)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,176.0,34,1.1051267888104865,2.8013403179768943
C1CNC(=O)C1CC(C=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)F,111.0,34,1.2653064906820743,2.820520213469939
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(C=CC(=C3N2)C(F)(F)F)OC)C(F)(F)F,111.0,41,1.4800793998375483,2.893013394532726
CCOCC(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)(C)C)NC(=O)C2=CC3=CC=CC=C3N2,112.0,35,1.4351113482273767,2.626104652787032
CCOCC(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)(C)C)NC(=O)C2=CC3=CC=CC=C3N2,112.0,35,1.4351113482273767,2.626104652787032
CC1=C(C=NC=C1)C(C(=O)NCCC2=CC(=CC=C2)F)N(C3=CC=C(C=C3)C(C)(C)C)C(=O)C4=CC=CO4,112.0,38,1.074516223144162,2.6790693070830063
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,113.0,36,1.3645677563650134,2.7938325324232873
C1C(C2=C(CN1CC(=O)N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,114.0,28,1.006214565944081,2.8057661982389908
CN1CCN(CC1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,116.0,34,1.2416077061698143,2.989030882162321
CC(C)(C)N1[CH-]N(C=C1)C(C)(C)C.Cl[Au],117.0,15,0.5982695885852573,3.202998474884964
CC1=CC(=CC(=C1CC(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C)OC,117.0,47,1.327728126573646,2.6615295016018896
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,122.0,31,1.2407683994540584,2.817542156789831
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=NN(C=C2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,118.0,42,1.4386165249398803,2.7701718095897396
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3(CCOC4=C3C=C(C=C4)Cl)OC,118.0,28,1.3180238017106034,2.780131564700481
CCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,120.0,33,1.0503510239408722,2.8420287621760125
C1=CC=C(C(=C1)C#N)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCCC(F)(F)F,120.0,36,1.0211350467282188,2.9489166568709595
C1=CC=C(C(=C1)C#N)C2=CN(C(=O)C(=C2)C3=CC(=CC(=C3)Cl)OCCC(F)(F)F)C4=CN=CC=C4,120.0,35,1.2087598339150845,2.9225528558644656
CCCOC1=CC(=CC(=C1)C2=CC(=CN(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,120.0,32,1.1523610730564942,2.8040006850450747
CC(C1=CC=CC=C1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,120.0,35,0.6365141682948128,2.654940620142681
C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,120.0,34,0.9950269901795212,2.988910230018599
CC(C1=NC=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl,120.0,35,1.1271721800781451,2.9732069288352716
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,120.0,31,1.0844458991370884,2.925047504202384
C1=CC(=C(C=C1Cl)[N+](=O)[O-])C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl,122.0,25,1.194453006323357,3.227341903826395
C=CC(=O)N(C1=CN=CC2=CC=CC=C21)C(=O)C3CCOC4=C3C=C(C=C4)Cl,122.0,28,0.4659992569610426,2.720737773906086
C1=CC=C2C(=C1)C=CC=C2C(=O)OC3=CC(=CN=C3)Cl,124.0,20,0.8675632284814612,2.6416991294796293
COC1(CCOC2=CC(=C(C=C21)Cl)F)C(=O)NC3=CN=CC4=CC=CC=C43,124.0,27,1.2422550455140853,2.8689982207236095
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C(=O)COC(=O)C2=CC=CC=N2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,126.0,43,1.278062823009629,2.7106065638797983
C1C(C(=O)NC(=O)N1)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCC5=CC=CC=C5,128.0,37,1.3909399829467899,2.8813182803897326
C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=C(C=C3)C(=O)O,130.0,19,1.077556327066801,3.1044937525821528
C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=CC=C3N,130.0,17,1.0821955300387673,2.801397896037747
CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,1000.0,32,1.3209711040904644,2.4423016796302863
CN1CC(C(=O)NC1=O)C2=CN(C(=O)C(=C2)C3=CC(=C(C(=C3)Cl)F)OCC4=C(N=CO4)C(F)(F)F)C5=CN=CC=C5,130.0,41,1.3161024894516105,3.065765846962039
C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,130.0,34,0.9950269901795212,2.988910230018599
CC(C1=NC=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl,130.0,35,1.1271721800781451,2.9732069288352716
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,131.0,33,1.2627030334048497,2.6509771086771217
CC1=C(OC=N1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5CNC(=O)NC5=O)Cl,131.0,36,1.2371200837784608,2.9122030574835605
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,131.0,27,1.2511559833636317,2.8031892035493056
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC(=C3OC)C(F)(F)F)C(F)(F)F,131.0,41,1.4755337281678351,2.893013394532726
CC(C)CCC(C(=O)NC(CC1CCNC1=O)C(=O)COC)N(C)C(=O)C2=CC3=CC=CC=C3N2,131.0,35,1.3258046541761854,2.626104652787032
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=C(C=C3)Cl)Cl,261.0,22,0.9251290835720823,2.677143154477447
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2Cl)Cl)NC(=O)C3CCCO3,133.0,39,1.3221884301910032,2.7056263281782647
COC1=CC=CC2=C1C=C(N2)C(=O)NC(CC3CCCCC3)C(=O)NC(CC4CCNC4=O)C(=O)COCC5=CC=CC=C5,133.0,44,1.397646056112887,2.688126678090971
C1C(CN1)CS(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,135.0,32,1.4196325712483986,2.997011308407869
C1CC(C(C1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)O,137.0,33,1.33859761973205,2.98207049906043
C1COCCN1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,138.0,33,1.2568032738161419,3.0047101183537146
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2(CCCCC2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,139.0,43,1.5293780756751794,2.679768122793714
CN(C)S(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,139.0,30,1.327362863420189,2.9340765652187386
CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)C(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N)CO,139.0,36,1.5008045603553888,2.8813641130588215
C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,180.0,18,0.6730116670092565,2.6520778449460005
CN1C(=O)N(C(=O)S1)CC2=CC=CC=C2,140.0,15,1.0042424730540764,2.828934048020606
CC(=O)N1CC2=CC=CC=C2CC1C(=O)OC3=CC(=CN=C3)Cl,140.0,23,0.8608513906312316,2.7020836065361142
CCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,140.0,33,1.1051267888104865,2.7588206050243302
CCCOC1=CC(=CC(=C1)C2=CC(=CN(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,140.0,32,1.1553465425096352,2.6936092124960527
CC(C1=CN=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,140.0,35,1.1271721800781451,2.9338513930900794
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,140.0,31,1.0844458991370884,2.925047504202384
C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)C2=CC3=CC=CC=C3N2,140.0,33,1.1877750348323688,2.767548249488221
CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,141.0,28,1.1615913343294533,2.9265282840027678
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)NS(=O)(=O)C,145.0,31,1.4481540469570857,2.9368779965112655
CCOC(=O)C1=C(N(C2=C1C=C(C=C2)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C)C,282.0,31,1.4146609084970425,2.8597022153023834
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)CC2=CC=CC=C2OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,147.0,45,1.3456352757931895,2.6672011640268116
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3OC(F)(F)F,147.0,36,1.4439650143117913,2.894613393099267
CNS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,149.0,29,1.327362863420189,2.946034858969745
CN1CCN(CC1)C(C2=CC=C(C=C2)C(F)(F)F)C3=C(C4=C(C=CC=N4)C=C3)O,150.0,29,0.8864644756797975,2.8500966167660113
CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C4CCCN4C(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)CNC2=O)CCC(=O)O)C(=O)NCC(=O)N)CSCC(C(=O)N1)NC(=O)C(C)N)CC5=CC=CC=C5)CC(C)C)CC(=O)O)CC6=CC=CC=C6,150.0,119,1.6096999156595597,2.7719827646508968
CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC(=CC=C4)F,150.0,29,1.2930224700643995,2.595151765916267
C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC(=CC=C3)[N+](=O)[O-],150.0,19,1.2798542258336674,3.4391001067718947
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCCCC2,650.0,28,1.2110440167801229,2.523075633813075
CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-],280.0,35,1.3416881908774518,2.8613662285380976
CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-],900.0,36,1.3596152569621447,2.8404202099664895
C1CNC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)Cl,150.0,26,0.8314025204956377,2.86899822072361
C1COCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,150.0,31,1.0844458991370884,2.870962295905109
C1CC(C1)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C2=NC=CN=C2,150.0,29,1.089871122271088,2.8465758126789207
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,151.0,32,1.46513240983662,2.8018019481298957
C1=CC=C(C=C1)C2=NC3=NC=NN3C(=C2)SC4=NN=C(O4)C5=CC=CS5,221.0,26,1.094780226007948,3.000370150508107
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)N(C)C(=O)C2=CC3=CC=CC=C3N2,152.0,33,1.0722550961286252,2.6692339047669673
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CN(C=N2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,152.0,42,1.4386165249398803,2.7701718095897396
C1COCC1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,152.0,32,1.3377348363780972,2.9857988870382206
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(C=CC=C3N2)C(F)(F)F,152.0,35,1.50966452851862,2.8740197878243943
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CC5=CC=CC=C5N4,153.0,32,1.3306281089500502,2.8525842461721624
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CC5=CC=CC=C5N4,153.0,32,1.3306281089500502,2.8525842461721624
C1CNC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,154.0,25,0.8033149761408755,2.7432031218182202
CN1C(=CC=N1)C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,155.0,32,1.0376517997982746,2.8758631421575838
CC1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,164.0,25,0.7589367727620596,2.7110819686935406
C1C(NC1=O)OC2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl,203.0,27,1.1499171377909299,2.811040801579126
CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,350.0,18,1.0670895187820832,2.671114001819714
C1=CC(=CN=C1)CNC(=S)SCC2=C(SC(=C2)Cl)Cl,160.0,19,1.2636544318820966,2.783668080008483
CC1=C(C(=CC=C1)C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,160.0,44,1.361355662112668,2.6830959668307446
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,160.0,31,1.0844458991370884,2.870962295905109
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)OC1=CC2=C(N1)C=CC=C2OC,160.0,33,1.2112465729695872,2.7281458399052188
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2CC2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,180.0,39,1.385502703902992,2.7423312891506875
CC(C)(C)C1=CC=C(C=C1)C2=NN=C(O2)SC3=CN=C(S3)[N+](=O)[O-],164.0,24,1.235144651532666,3.3363228426835843
C1=CN=CC=C1C(=O)OC2=CC(=CN=C2)Cl,164.0,16,0.9002560512685369,2.6665301730294653
CC1=NOC=C1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,168.0,32,1.1513796233296811,2.8671351483506218
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC=C3OC)C(F)(F)F,168.0,37,1.4660523275112767,2.874381217066388
C1C(C2=C(CN1S(=O)(=O)CC3(CNC3)C#N)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,169.0,34,1.3934756569019637,3.053723888028835
C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3S2,170.0,17,0.9743147528693494,2.647625977626525
C1CC1COC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,170.0,34,1.0512435186197397,2.846954844493466
C1CC1COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,170.0,33,1.0635215028672123,2.785746654129528
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,170.0,36,1.3645677563650134,2.7938325324232873
CC(C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,170.0,35,0.6365141682948128,2.610938384260975
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)CCl)(F)F,170.0,36,1.2370423570500069,2.9969436773020943
COC(=O)C1=CC=C(N1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,170.0,35,1.2018230237648533,2.9249927495571417
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,170.0,33,1.123696198583954,2.969716803849489
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=NC=C(C=C4)C5=CNN=C5,214.0,32,1.1922589317770562,2.8471883351702902
CCN1C(=C(C(=N1)C)Br)C(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C#N,173.0,30,1.3377873348080624,2.844945016293259
C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)O)C=C(C=C2)Cl,176.0,25,0.8608513906312316,2.8151160397579362
CC1=NN(C(=C1Cl)C(=O)NC(CC(C)(C)C)C(=O)NC(CC2CCNC2=O)C#N)C,176.0,30,1.3895851727807598,2.7431888061071765
C1CCC(CC1)CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)C=CC4=CC=CC=C4,710.0,42,1.2474907586544604,2.611122706460347
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)C(F)Cl)(F)F,180.0,35,0.9999375490272633,2.981028782017178
CC(C)(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=CC=CC=C2N1,180.0,32,1.4239032454127065,2.7898657820928916
C1CNC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,230.0,24,0.8304717124362917,2.725951054529105
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2CC2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,182.0,39,1.385502703902992,2.7423312891506875
C1COC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)F,450.0,25,0.8033149761408755,2.8294514376855147
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,236.0,26,1.2511559833636317,2.7432031218182207
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C=O)NC(=O)C(C(C)C)NC(=O)C2=CC=NC=C2,186.0,35,0.8823830530748153,2.559570626781793
CCC(C(C(=O)N1CC2C(C1C(=O)NC(CC3CCNC3=O)C#N)C2(C)C)NC(=O)C(F)(F)F)C(F)(F)F,188.0,38,1.2776737260851796,2.913106196066554
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,190.0,55,1.260046589217558,2.71850779412187
