CC1(C2C1C(N(C2)C(=O)COC3=C(C=C(C=C3)Br)Cl)C(=O)NC(CC4CCNC4=O)C=O)C,13.0
CC1(C2C1C(N(C2)C(=O)COC3=C(C=C(C=C3)Cl)Cl)C(=O)NC(CC4CCNC4=O)C=O)C,13.0
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C(=O)COC(=O)C2(OCCCO2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,13.0
CC(C)C(C(=O)N1CC2C(C1C(=O)NC(CC3CCNC3=O)C#N)C2(C)C)NC(=O)C(F)(F)F,13.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)F)F)C(=O)NC(CC4CCNC4=O)C=O)C,13.0
CC1(C2C1C(N(C2)C(=O)COC3=C(C=C(C=C3)Br)Cl)C(=O)NC(CC4CCNC4=O)C=O)C,13.0
CC1(C2C1C(N(C2)C(=O)COC3=C(C=C(C=C3)Cl)Cl)C(=O)NC(CC4CCNC4=O)C=O)C,13.0
CN1C=C2C=C(C(=CC2=N1)Cl)NC3=NC(=O)N(C(=O)N3CC4=CC(=C(C=C4F)F)F)CC5=NN(C=N5)C,13.0
CC(C)(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=CC=CC=C2N1,13.0
CC1=CC(=NO1)C(=O)NC(CC2CCC2)C(=O)NN(CC3CCNC3=O)C(=O)C(F)Cl,620.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=CC2=C(N1)C=NC=C2,13.0
C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)N)NC(=O)C=CC3=C(C=C(C=C3)Cl)F,13.0
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC2CC2)NC(=O)CC(C3=CC=CC=C3)C(F)(F)F,13.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C(=O)N)NC(=O)C=CC2=C(C=C(C=C2)Cl)F,13.0
CCNC(=O)C(=O)C(CC1CCNC1=O)NC(=O)C(CC2CC2)NC(=O)C=CC3=C(C=C(C=C3)Cl)F,13.0
CCNC(=O)C(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)(C)C)NC(=O)C=CC2=C(C=C(C=C2)Cl)F,13.0
CCNC(=O)C(=O)C(CC1CCNC1=O)NC(=O)C(CC2CC2)NC(=O)C=CC3=C(C=C(C=C3)Cl)Cl,13.0
CCC(CC(=O)NC(CC1CC1)C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NC3CC3)C4=CC=CC=C4,13.0
C1=CC=C2C(=C1)N=NN2OC(=O)C(=O)C3=CC4=C(N3)C=C(C=C4)F,14.0
CC1=CC(=C(C(=N1)C)C(=O)OCC(=O)C(CC2CCCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C(F)(F)F,14.0
CC1=C(C=CC=N1)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,14.0
CC1=C(C(=NC=C1)CN(C)C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,14.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)CC2=CC=CC=C2CN(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,14.0
CC1(C2C1C(N(C2)C(=O)C(CN3C=CC=N3)NC(=O)C(F)(F)F)C(=O)NC(CC4CCNC4=O)C#N)C,14.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)C1=CC2=CC(=NC=C2N1)OC,14.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)C1=CC2=C(N1)C=CN=C2,14.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=CC2=C(N1)C=CC=C2Cl,14.0
CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2CCNC2=O)C=O)NC(=O)OCC3=CC=CC=C3,15.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)OC)OC)C(=O)NC(CC4CCNC4=O)C=O)C,15.0
CC1(C2C1C(N(C2)C(=O)COC3=CC=C(C=C3)OC(F)(F)F)C(=O)NC(CC4CCNC4=O)C=O)C,15.0
CC1(C2C1C(N(C2)C(=O)C(CC3=CC=CC=N3)NC(=O)C(F)(F)F)C(=O)NC(CC4CCNC4=O)C#N)C,15.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)OC)OC)C(=O)NC(CC4CCNC4=O)C=O)C,15.0
CC1(C2C1C(N(C2)C(=O)COC3=CC=C(C=C3)OC(F)(F)F)C(=O)NC(CC4CCNC4=O)C=O)C,15.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=CC2=C(N1)C=CC=C2OC,15.0
CC(C)CC(C(=O)NN(CC1CCNC1=O)C(=O)CCl)NC(=O)C2=CC3=CC=CC=C3N2,60.0
CC1=CC(=NO1)C(=O)NC(CC2(CC2)C)C(=O)NN(CC3CCNC3=O)C(=O)C(F)Cl,94.0
CC1(C2C1C(N(C2)C(=O)C(CCC(F)(F)F)NC(=O)C(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N)C,16.0
C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NC3CC3)NC(=O)OCC4=CC=CC=C4,16.0
CC(CC(=O)NC(CC(C)(C)C)C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC2CC2)C3=CC=CC=C3,16.0
CC(CC(=O)NC(CC(C)(C)C)C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC2CC2)C3=CC=CC=C3,16.0
C1=CC(=CC(=C1)C#N)CN2C3=C(C=CC=C3Br)C(=O)C2=O,17.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=CC=C2C#N)NC(=O)C3=CC4=C(N3)C=CC=C4OC,17.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CNC(=O)C2=CC=CC=C2C#N)NC(=O)C3=CC4=C(N3)C=CC=C4OC,17.0
CC1(C2C1C(N(C2)C(=O)CCC3=CC(=CC=C3)F)C(=O)NC(CC4CCNC4=O)C=O)C,17.0
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)CCC4=CC(=C(C=C4)F)F,17.0
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)COC4=C(C=C(C=C4)Cl)Cl,17.0
CC(C)C(C(=O)N1CCC(CC1C(=O)NC(CC2CCNC2=O)C#N)C(C)(C)C)NS(=O)(=O)C(F)(F)F,17.0
CC1(C2C1C(N(C2)C(=O)CCC3=CC(=CC=C3)F)C(=O)NC(CC4CCNC4=O)C=O)C,17.0
